layer_idx,module_type,layer_name,max_val,min_val,mean_val,kurtosis
20,Attention,self_attn.v_proj,68.5,-8.4375,0.4276325,318.02097
20,Attention,self_attn.o_proj,4.53125,-9.8125,0.11359419,28.572529
20,MLP,mlp.gate_proj,68.5,-8.625,0.44238892,275.2812
20,MLP,mlp.up_proj,68.5,-8.625,0.44238892,275.2812
20,MLP,mlp.down_proj,6.09375,-10.0625,0.05284157,162.29236
21,Attention,self_attn.q_proj,66.0,-8.625,0.45354164,208.32878
21,Attention,self_attn.k_proj,66.0,-8.625,0.45354164,208.32878
21,Attention,self_attn.v_proj,66.0,-8.625,0.45354164,208.32878
21,Attention,self_attn.o_proj,7.1875,-5.1875,0.105127245,48.53413
21,MLP,mlp.gate_proj,65.5,-8.5625,0.46898112,180.97139
21,MLP,mlp.up_proj,65.5,-8.5625,0.46898112,180.97139
21,MLP,mlp.down_proj,8.25,-6.15625,0.06112279,117.82266
22,Attention,self_attn.q_proj,60.75,-9.0625,0.481143,118.93594
22,Attention,self_attn.k_proj,60.75,-9.0625,0.481143,118.93594
22,Attention,self_attn.v_proj,60.75,-9.0625,0.481143,118.93594
22,Attention,self_attn.o_proj,4.75,-3.984375,0.12361676,12.1039505
22,MLP,mlp.gate_proj,60.5,-9.25,0.5007871,100.19404
22,MLP,mlp.up_proj,60.5,-9.25,0.5007871,100.19404
22,MLP,mlp.down_proj,17.0,-11.125,0.071778364,353.6017
23,Attention,self_attn.q_proj,53.5,-9.5,0.50976694,54.051
23,Attention,self_attn.k_proj,53.5,-9.5,0.50976694,54.051
23,Attention,self_attn.v_proj,53.5,-9.5,0.50976694,54.051
23,Attention,self_attn.o_proj,4.0625,-7.4375,0.16509856,7.7442675
23,MLP,mlp.gate_proj,53.0,-9.875,0.5295064,45.330067
23,MLP,mlp.up_proj,53.0,-9.875,0.5295064,45.330067
23,MLP,mlp.down_proj,18.875,-18.875,0.08704882,306.40753
24,Attention,self_attn.q_proj,48.0,-9.4375,0.55449057,25.582209
24,Attention,self_attn.k_proj,48.0,-9.4375,0.55449057,25.582209
24,Attention,self_attn.v_proj,48.0,-9.4375,0.55449057,25.582209
24,Attention,self_attn.o_proj,6.625,-9.0,0.08470501,55.169777
24,MLP,mlp.gate_proj,47.75,-9.9375,0.58339036,21.188423
24,MLP,mlp.up_proj,47.75,-9.9375,0.58339036,21.188423
24,MLP,mlp.down_proj,29.125,-32.75,0.09788302,742.6371
25,Attention,self_attn.q_proj,45.5,-10.375,0.62037784,14.585943
25,Attention,self_attn.k_proj,45.5,-10.375,0.62037784,14.585943
25,Attention,self_attn.v_proj,45.5,-10.375,0.62037784,14.585943
25,Attention,self_attn.o_proj,4.65625,-5.53125,0.08624158,24.64269
25,MLP,mlp.gate_proj,45.25,-10.5625,0.64186686,12.779847
25,MLP,mlp.up_proj,45.25,-10.5625,0.64186686,12.779847
25,MLP,mlp.down_proj,42.25,-18.25,0.11040662,653.4902
26,Attention,self_attn.q_proj,43.5,-10.75,0.69033706,8.826452
26,Attention,self_attn.k_proj,43.5,-10.75,0.69033706,8.826452
26,Attention,self_attn.v_proj,43.5,-10.75,0.69033706,8.826452
26,Attention,self_attn.o_proj,3.421875,-2.421875,0.07774532,18.549656
26,MLP,mlp.gate_proj,43.5,-11.0,0.7062034,8.165768
26,MLP,mlp.up_proj,43.5,-11.0,0.7062034,8.165768
26,MLP,mlp.down_proj,25.625,-40.0,0.13187724,421.24738
27,Attention,self_attn.q_proj,41.75,-10.5625,0.7563538,5.742199
27,Attention,self_attn.k_proj,41.75,-10.5625,0.7563538,5.742199
27,Attention,self_attn.v_proj,41.75,-10.5625,0.7563538,5.742199
27,Attention,self_attn.o_proj,3.46875,-3.5625,0.075603,22.141747
27,MLP,mlp.gate_proj,41.75,-10.4375,0.77883977,5.0479383
27,MLP,mlp.up_proj,41.75,-10.4375,0.77883977,5.0479383
27,MLP,mlp.down_proj,40.75,-68.0,0.16091624,1072.5149
28,Attention,self_attn.q_proj,41.0,-10.375,0.8165642,3.9856486
28,Attention,self_attn.k_proj,41.0,-10.375,0.8165642,3.9856486
28,Attention,self_attn.v_proj,41.0,-10.375,0.8165642,3.9856486
28,Attention,self_attn.o_proj,3.75,-3.84375,0.10696844,17.127657
28,MLP,mlp.gate_proj,41.0,-10.0625,0.8450452,3.5542111
28,MLP,mlp.up_proj,41.0,-10.0625,0.8450452,3.5542111
28,MLP,mlp.down_proj,120.5,-127.5,0.2858866,1201.155
29,Attention,self_attn.q_proj,39.0,-10.0,0.8718461,3.038589
29,Attention,self_attn.k_proj,39.0,-10.0,0.8718461,3.038589
29,Attention,self_attn.v_proj,39.0,-10.0,0.8718461,3.038589
29,Attention,self_attn.o_proj,3.46875,-3.390625,0.089054644,17.789446
29,MLP,mlp.gate_proj,38.75,-14.0,0.87689424,3.2617006
29,MLP,mlp.up_proj,38.75,-14.0,0.87689424,3.2617006
29,MLP,mlp.down_proj,39.5,-30.375,0.25998202,97.11983
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.020439753,0.22288609
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.020439753,0.22288609
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.020439753,0.22288609
0,Attention,self_attn.o_proj,0.41015625,-0.40234375,0.0037811708,169.40587
0,MLP,mlp.gate_proj,0.6953125,-0.41796875,0.016885519,37.82681
0,MLP,mlp.up_proj,0.6953125,-0.41796875,0.016885519,37.82681
0,MLP,mlp.down_proj,0.10839844,-0.040771484,0.00017184914,2989.6611
1,Attention,self_attn.q_proj,1.2734375,-0.9765625,0.029249258,19.29377
1,Attention,self_attn.k_proj,1.2734375,-0.9765625,0.029249258,19.29377
1,Attention,self_attn.v_proj,1.2734375,-0.9765625,0.029249258,19.29377
1,Attention,self_attn.o_proj,0.27539062,-0.40039062,0.005753807,39.581635
1,MLP,mlp.gate_proj,1.28125,-1.0390625,0.033367384,16.04792
1,MLP,mlp.up_proj,1.28125,-1.0390625,0.033367384,16.04792
1,MLP,mlp.down_proj,0.55859375,-0.13964844,0.0004705109,25329.814
2,Attention,self_attn.q_proj,1.6796875,-1.578125,0.04577427,11.537454
2,Attention,self_attn.k_proj,1.6796875,-1.578125,0.04577427,11.537454
2,Attention,self_attn.v_proj,1.6796875,-1.578125,0.04577427,11.537454
2,Attention,self_attn.o_proj,0.65234375,-1.3984375,0.007409276,541.4666
2,MLP,mlp.gate_proj,1.6953125,-1.7578125,0.051799573,9.494245
2,MLP,mlp.up_proj,1.6953125,-1.7578125,0.051799573,9.494245
2,MLP,mlp.down_proj,0.24609375,-2.09375,0.00093534647,227074.73
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.06581979,9.013921
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.06581979,9.013921
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.06581979,9.013921
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.009785168,935.6548
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.07269037,8.108666
3,MLP,mlp.up_proj,3.34375,-2.59375,0.07269037,8.108666
3,MLP,mlp.down_proj,0.6953125,-0.65625,0.0018077549,1530.5698
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.092486046,7.266247
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.092486046,7.266247
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.092486046,7.266247
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.013626244,110.249405
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.10249892,6.3020554
4,MLP,mlp.up_proj,3.828125,-2.96875,0.10249892,6.3020554
4,MLP,mlp.down_proj,0.5703125,-1.328125,0.003259859,980.83234
5,Attention,self_attn.q_proj,4.125,-3.03125,0.11875656,4.784911
5,Attention,self_attn.k_proj,4.125,-3.03125,0.11875656,4.784911
5,Attention,self_attn.v_proj,4.125,-3.03125,0.11875656,4.784911
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.024933418,31.408775
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.12874286,4.8513427
5,MLP,mlp.up_proj,4.15625,-2.984375,0.12874286,4.8513427
5,MLP,mlp.down_proj,0.98828125,-1.8125,0.0065166024,387.6378
6,Attention,self_attn.q_proj,4.875,-3.21875,0.15026554,5.255371
6,Attention,self_attn.k_proj,4.875,-3.21875,0.15026554,5.255371
6,Attention,self_attn.v_proj,4.875,-3.21875,0.15026554,5.255371
6,Attention,self_attn.o_proj,1.2890625,-1.6328125,0.043793168,12.69909
6,MLP,mlp.gate_proj,5.3125,-3.515625,0.16866507,5.425991
6,MLP,mlp.up_proj,5.3125,-3.515625,0.16866507,5.425991
6,MLP,mlp.down_proj,2.953125,-2.703125,0.010332834,408.1811
7,Attention,self_attn.q_proj,5.875,-3.828125,0.18431944,5.7442484
7,Attention,self_attn.k_proj,5.875,-3.828125,0.18431944,5.7442484
7,Attention,self_attn.v_proj,5.875,-3.828125,0.18431944,5.7442484
7,Attention,self_attn.o_proj,1.8203125,-1.484375,0.04852818,10.49334
7,MLP,mlp.gate_proj,6.0625,-4.0625,0.20274511,5.2482824
7,MLP,mlp.up_proj,6.0625,-4.0625,0.20274511,5.2482824
7,MLP,mlp.down_proj,2.796875,-3.21875,0.015812187,225.47945
8,Attention,self_attn.q_proj,8.25,-4.375,0.21019742,7.688924
8,Attention,self_attn.k_proj,8.25,-4.375,0.21019742,7.688924
8,Attention,self_attn.v_proj,8.25,-4.375,0.21019742,7.688924
8,Attention,self_attn.o_proj,1.6953125,-1.90625,0.059955575,10.096998
8,MLP,mlp.gate_proj,9.6875,-4.65625,0.22171421,9.059555
8,MLP,mlp.up_proj,9.6875,-4.65625,0.22171421,9.059555
8,MLP,mlp.down_proj,6.0625,-9.375,0.016751094,5534.918
9,Attention,self_attn.q_proj,17.75,-4.875,0.22796741,37.47089
9,Attention,self_attn.k_proj,17.75,-4.875,0.22796741,37.47089
9,Attention,self_attn.v_proj,17.75,-4.875,0.22796741,37.47089
9,Attention,self_attn.o_proj,2.140625,-1.9296875,0.061622985,9.955773
9,MLP,mlp.gate_proj,26.125,-5.0,0.2464006,117.87954
9,MLP,mlp.up_proj,26.125,-5.0,0.2464006,117.87954
9,MLP,mlp.down_proj,17.125,-9.9375,0.020312153,22711.7
10,Attention,self_attn.q_proj,41.5,-5.1875,0.24732059,643.27765
10,Attention,self_attn.k_proj,41.5,-5.1875,0.24732059,643.27765
10,Attention,self_attn.v_proj,41.5,-5.1875,0.24732059,643.27765
10,Attention,self_attn.o_proj,2.359375,-1.9140625,0.06225924,10.151967
10,MLP,mlp.gate_proj,46.0,-5.40625,0.26252252,797.72107
10,MLP,mlp.up_proj,46.0,-5.40625,0.26252252,797.72107
10,MLP,mlp.down_proj,2.0625,-43.5,0.022580445,247799.14
11,Attention,self_attn.q_proj,60.0,-6.03125,0.26075813,1932.0106
11,Attention,self_attn.k_proj,60.0,-6.03125,0.26075813,1932.0106
11,Attention,self_attn.v_proj,60.0,-6.03125,0.26075813,1932.0106
11,Attention,self_attn.o_proj,2.015625,-2.296875,0.08723253,8.858651
11,MLP,mlp.gate_proj,60.25,-6.09375,0.2744449,1692.547
11,MLP,mlp.up_proj,60.25,-6.09375,0.2744449,1692.547
11,MLP,mlp.down_proj,11.375,-15.9375,0.022312118,15777.381
12,Attention,self_attn.q_proj,63.0,-6.46875,0.27302447,1935.9658
12,Attention,self_attn.k_proj,63.0,-6.46875,0.27302447,1935.9658
12,Attention,self_attn.v_proj,63.0,-6.46875,0.27302447,1935.9658
12,Attention,self_attn.o_proj,4.0,-4.53125,0.06753983,32.654427
12,MLP,mlp.gate_proj,63.25,-6.53125,0.28875,1630.3063
12,MLP,mlp.up_proj,63.25,-6.53125,0.28875,1630.3063
12,MLP,mlp.down_proj,7.21875,-15.75,0.025066484,15266.107
13,Attention,self_attn.q_proj,68.0,-7.21875,0.2883976,1955.2654
13,Attention,self_attn.k_proj,68.0,-7.21875,0.2883976,1955.2654
13,Attention,self_attn.v_proj,68.0,-7.21875,0.2883976,1955.2654
13,Attention,self_attn.o_proj,21.125,-14.5,0.14105071,305.06436
13,MLP,mlp.gate_proj,67.5,-7.125,0.29808748,1726.4268
13,MLP,mlp.up_proj,67.5,-7.125,0.29808748,1726.4268
13,MLP,mlp.down_proj,19.625,-18.375,0.026804205,19605.318
14,Attention,self_attn.q_proj,69.5,-7.71875,0.29271352,1943.71
14,Attention,self_attn.k_proj,69.5,-7.71875,0.29271352,1943.71
14,Attention,self_attn.v_proj,69.5,-7.71875,0.29271352,1943.71
14,Attention,self_attn.o_proj,4.5625,-7.40625,0.10739052,20.07857
14,MLP,mlp.gate_proj,69.5,-7.78125,0.3116568,1607.434
14,MLP,mlp.up_proj,69.5,-7.78125,0.3116568,1607.434
14,MLP,mlp.down_proj,6.34375,-5.78125,0.027566407,322.82028
15,Attention,self_attn.q_proj,70.0,-8.0625,0.3059328,1719.0457
15,Attention,self_attn.k_proj,70.0,-8.0625,0.3059328,1719.0457
15,Attention,self_attn.v_proj,70.0,-8.0625,0.3059328,1719.0457
15,Attention,self_attn.o_proj,8.6875,-5.40625,0.078033455,136.37521
15,MLP,mlp.gate_proj,70.0,-8.125,0.319496,1504.3497
15,MLP,mlp.up_proj,70.0,-8.125,0.319496,1504.3497
15,MLP,mlp.down_proj,8.5625,-7.59375,0.028587367,1107.0094
16,Attention,self_attn.q_proj,70.0,-8.125,0.31601122,1540.9634
16,Attention,self_attn.k_proj,70.0,-8.125,0.31601122,1540.9634
16,Attention,self_attn.v_proj,70.0,-8.125,0.31601122,1540.9634
16,Attention,self_attn.o_proj,6.78125,-4.8125,0.070785746,48.72238
16,MLP,mlp.gate_proj,70.0,-8.1875,0.33530444,1292.9663
16,MLP,mlp.up_proj,70.0,-8.1875,0.33530444,1292.9663
16,MLP,mlp.down_proj,13.4375,-36.5,0.030941911,58598.246
17,Attention,self_attn.q_proj,70.0,-8.5,0.3356676,1269.0125
17,Attention,self_attn.k_proj,70.0,-8.5,0.3356676,1269.0125
17,Attention,self_attn.v_proj,70.0,-8.5,0.3356676,1269.0125
17,Attention,self_attn.o_proj,26.25,-1.875,0.07376883,4144.832
17,MLP,mlp.gate_proj,70.0,-8.5,0.34391215,1174.022
17,MLP,mlp.up_proj,70.0,-8.5,0.34391215,1174.022
17,MLP,mlp.down_proj,43.75,-3.28125,0.031069638,83960.57
18,Attention,self_attn.q_proj,70.0,-8.3125,0.34849697,1113.084
18,Attention,self_attn.k_proj,70.0,-8.3125,0.34849697,1113.084
18,Attention,self_attn.v_proj,70.0,-8.3125,0.34849697,1113.084
18,Attention,self_attn.o_proj,5.0625,-4.28125,0.090506405,23.540367
18,MLP,mlp.gate_proj,70.0,-8.3125,0.37076336,912.3187
18,MLP,mlp.up_proj,70.0,-8.3125,0.37076336,912.3187
18,MLP,mlp.down_proj,22.5,-6.125,0.037065193,11300.495
19,Attention,self_attn.q_proj,70.0,-8.1875,0.37672108,852.8852
19,Attention,self_attn.k_proj,70.0,-8.1875,0.37672108,852.8852
19,Attention,self_attn.v_proj,70.0,-8.1875,0.37672108,852.8852
19,Attention,self_attn.o_proj,6.03125,-12.3125,0.10804522,169.44254
19,MLP,mlp.gate_proj,70.0,-8.125,0.3973496,709.4853
19,MLP,mlp.up_proj,70.0,-8.125,0.3973496,709.4853
19,MLP,mlp.down_proj,6.21875,-27.375,0.043438174,11081.534
20,Attention,self_attn.q_proj,69.5,-8.0625,0.4091978,620.0222
20,Attention,self_attn.k_proj,69.5,-8.0625,0.4091978,620.0222
20,Attention,self_attn.v_proj,69.5,-8.0625,0.4091978,620.0222
20,Attention,self_attn.o_proj,4.53125,-10.5625,0.11653193,53.480583
20,MLP,mlp.gate_proj,69.5,-8.5625,0.42577264,530.7015
20,MLP,mlp.up_proj,69.5,-8.5625,0.42577264,530.7015
20,MLP,mlp.down_proj,8.75,-10.25,0.04895838,227.63683
21,Attention,self_attn.q_proj,66.5,-8.9375,0.44118395,391.7747
21,Attention,self_attn.k_proj,66.5,-8.9375,0.44118395,391.7747
21,Attention,self_attn.v_proj,66.5,-8.9375,0.44118395,391.7747
21,Attention,self_attn.o_proj,7.6875,-5.46875,0.10751075,78.12615
21,MLP,mlp.gate_proj,66.0,-8.9375,0.45761886,336.47046
21,MLP,mlp.up_proj,66.0,-8.9375,0.45761886,336.47046
21,MLP,mlp.down_proj,13.625,-8.875,0.05758759,148.87909
22,Attention,self_attn.q_proj,61.25,-8.8125,0.4726233,217.71712
22,Attention,self_attn.k_proj,61.25,-8.8125,0.4726233,217.71712
22,Attention,self_attn.v_proj,61.25,-8.8125,0.4726233,217.71712
22,Attention,self_attn.o_proj,4.96875,-4.125,0.118794784,14.69038
22,MLP,mlp.gate_proj,61.0,-8.9375,0.48948136,185.83139
22,MLP,mlp.up_proj,61.0,-8.9375,0.48948136,185.83139
22,MLP,mlp.down_proj,17.0,-14.125,0.06730277,608.0199
23,Attention,self_attn.q_proj,54.0,-9.9375,0.50210375,97.726204
23,Attention,self_attn.k_proj,54.0,-9.9375,0.50210375,97.726204
23,Attention,self_attn.v_proj,54.0,-9.9375,0.50210375,97.726204
23,Attention,self_attn.o_proj,4.21875,-7.9375,0.16539373,10.139118
23,MLP,mlp.gate_proj,53.5,-10.0625,0.5223309,81.034
23,MLP,mlp.up_proj,53.5,-10.0625,0.5223309,81.034
23,MLP,mlp.down_proj,17.625,-13.25,0.081653714,298.22144
24,Attention,self_attn.q_proj,48.75,-10.5625,0.5452995,44.58131
24,Attention,self_attn.k_proj,48.75,-10.5625,0.5452995,44.58131
24,Attention,self_attn.v_proj,48.75,-10.5625,0.5452995,44.58131
24,Attention,self_attn.o_proj,6.65625,-9.375,0.09075893,84.27749
24,MLP,mlp.gate_proj,48.5,-10.25,0.5730241,36.66755
24,MLP,mlp.up_proj,48.5,-10.25,0.5730241,36.66755
24,MLP,mlp.down_proj,31.25,-35.75,0.08787141,1351.4749
25,Attention,self_attn.q_proj,46.25,-10.5625,0.6023685,25.603247
25,Attention,self_attn.k_proj,46.25,-10.5625,0.6023685,25.603247
25,Attention,self_attn.v_proj,46.25,-10.5625,0.6023685,25.603247
25,Attention,self_attn.o_proj,4.5,-5.46875,0.08968356,29.56348
25,MLP,mlp.gate_proj,46.0,-10.125,0.62122655,22.497402
25,MLP,mlp.up_proj,46.0,-10.125,0.62122655,22.497402
25,MLP,mlp.down_proj,26.375,-28.375,0.09776164,765.50275
26,Attention,self_attn.q_proj,44.25,-10.875,0.66582143,15.081875
26,Attention,self_attn.k_proj,44.25,-10.875,0.66582143,15.081875
26,Attention,self_attn.v_proj,44.25,-10.875,0.66582143,15.081875
26,Attention,self_attn.o_proj,3.578125,-2.84375,0.08563095,16.14394
26,MLP,mlp.gate_proj,44.25,-10.875,0.68443805,13.570946
26,MLP,mlp.up_proj,44.25,-10.875,0.68443805,13.570946
26,MLP,mlp.down_proj,28.0,-41.75,0.117798276,900.4909
27,Attention,self_attn.q_proj,42.5,-11.4375,0.7365133,9.119333
27,Attention,self_attn.k_proj,42.5,-11.4375,0.7365133,9.119333
27,Attention,self_attn.v_proj,42.5,-11.4375,0.7365133,9.119333
27,Attention,self_attn.o_proj,2.84375,-3.75,0.0752884,21.528442
27,MLP,mlp.gate_proj,42.5,-11.3125,0.7619805,7.9401884
27,MLP,mlp.up_proj,42.5,-11.3125,0.7619805,7.9401884
27,MLP,mlp.down_proj,33.0,-98.5,0.14482504,3332.665
28,Attention,self_attn.q_proj,41.75,-10.75,0.8060118,6.066889
28,Attention,self_attn.k_proj,41.75,-10.75,0.8060118,6.066889
28,Attention,self_attn.v_proj,41.75,-10.75,0.8060118,6.066889
28,Attention,self_attn.o_proj,4.625,-4.625,0.10495278,19.089874
28,MLP,mlp.gate_proj,41.75,-10.875,0.83725524,5.353324
28,MLP,mlp.up_proj,41.75,-10.875,0.83725524,5.353324
28,MLP,mlp.down_proj,187.0,-219.0,0.28028578,8182.0254
29,Attention,self_attn.q_proj,39.75,-10.5,0.8609478,5.2381315
29,Attention,self_attn.k_proj,39.75,-10.5,0.8609478,5.2381315
29,Attention,self_attn.v_proj,39.75,-10.5,0.8609478,5.2381315
29,Attention,self_attn.o_proj,3.296875,-3.078125,0.08520595,19.601885
29,MLP,mlp.gate_proj,39.25,-14.25,0.874651,6.3949423
29,MLP,mlp.up_proj,39.25,-14.25,0.874651,6.3949423
29,MLP,mlp.down_proj,24.5,-28.375,0.2600185,109.00029
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.020571062,0.26534438
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.020571062,0.26534438
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.020571062,0.26534438
0,Attention,self_attn.o_proj,0.3984375,-0.40234375,0.0036113323,193.02814
0,MLP,mlp.gate_proj,0.69140625,-0.41796875,0.017572539,44.069767
0,MLP,mlp.up_proj,0.69140625,-0.41796875,0.017572539,44.069767
0,MLP,mlp.down_proj,0.10839844,-0.031982422,0.00021959566,1789.4132
1,Attention,self_attn.q_proj,1.203125,-1.0078125,0.033459246,18.378664
1,Attention,self_attn.k_proj,1.203125,-1.0078125,0.033459246,18.378664
1,Attention,self_attn.v_proj,1.203125,-1.0078125,0.033459246,18.378664
1,Attention,self_attn.o_proj,0.45117188,-0.40039062,0.005700879,42.19148
1,MLP,mlp.gate_proj,1.296875,-1.0546875,0.037322644,16.52306
1,MLP,mlp.up_proj,1.296875,-1.0546875,0.037322644,16.52306
1,MLP,mlp.down_proj,0.55859375,-0.17675781,0.0005692288,15927.435
2,Attention,self_attn.q_proj,1.4296875,-1.578125,0.05211982,10.569816
2,Attention,self_attn.k_proj,1.4296875,-1.578125,0.05211982,10.569816
2,Attention,self_attn.v_proj,1.4296875,-1.578125,0.05211982,10.569816
2,Attention,self_attn.o_proj,0.625,-1.3984375,0.007099228,566.5094
2,MLP,mlp.gate_proj,1.484375,-1.7578125,0.05748715,9.206392
2,MLP,mlp.up_proj,1.484375,-1.7578125,0.05748715,9.206392
2,MLP,mlp.down_proj,0.33007812,-2.09375,0.0010942499,156808.2
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.07313602,8.1025305
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.07313602,8.1025305
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.07313602,8.1025305
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.009365136,1055.8883
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.07876881,7.8408747
3,MLP,mlp.up_proj,3.34375,-2.59375,0.07876881,7.8408747
3,MLP,mlp.down_proj,0.6953125,-0.45703125,0.00202982,1278.0044
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.09953294,6.9758635
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.09953294,6.9758635
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.09953294,6.9758635
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.012733377,126.48892
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.10868864,6.344349
4,MLP,mlp.up_proj,3.828125,-2.96875,0.10868864,6.344349
4,MLP,mlp.down_proj,0.515625,-1.328125,0.0034287795,827.0573
5,Attention,self_attn.q_proj,4.125,-3.03125,0.12455556,4.9590645
5,Attention,self_attn.k_proj,4.125,-3.03125,0.12455556,4.9590645
5,Attention,self_attn.v_proj,4.125,-3.03125,0.12455556,4.9590645
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.02402403,34.548252
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.134323,5.2795773
5,MLP,mlp.up_proj,4.15625,-2.984375,0.134323,5.2795773
5,MLP,mlp.down_proj,1.203125,-1.8125,0.0068508936,323.85254
6,Attention,self_attn.q_proj,4.875,-3.21875,0.1585401,5.451066
6,Attention,self_attn.k_proj,4.875,-3.21875,0.1585401,5.451066
6,Attention,self_attn.v_proj,4.875,-3.21875,0.1585401,5.451066
6,Attention,self_attn.o_proj,1.3984375,-1.4453125,0.043760553,12.60999
6,MLP,mlp.gate_proj,5.3125,-3.3125,0.17656747,6.2086897
6,MLP,mlp.up_proj,5.3125,-3.3125,0.17656747,6.2086897
6,MLP,mlp.down_proj,2.609375,-1.703125,0.011037393,271.46545
7,Attention,self_attn.q_proj,5.875,-3.6875,0.19443628,6.366846
7,Attention,self_attn.k_proj,5.875,-3.6875,0.19443628,6.366846
7,Attention,self_attn.v_proj,5.875,-3.6875,0.19443628,6.366846
7,Attention,self_attn.o_proj,1.625,-1.5703125,0.04798604,12.577462
7,MLP,mlp.gate_proj,6.0625,-3.875,0.21302138,6.079048
7,MLP,mlp.up_proj,6.0625,-3.875,0.21302138,6.079048
7,MLP,mlp.down_proj,2.0625,-3.0,0.017132672,160.37706
8,Attention,self_attn.q_proj,8.0,-4.34375,0.22019403,8.037705
8,Attention,self_attn.k_proj,8.0,-4.34375,0.22019403,8.037705
8,Attention,self_attn.v_proj,8.0,-4.34375,0.22019403,8.037705
8,Attention,self_attn.o_proj,1.703125,-1.9921875,0.05984426,11.380511
8,MLP,mlp.gate_proj,9.375,-4.5,0.2329067,9.580881
